"Step","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/saw/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/sin/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/square/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/triangle/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/saw/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/sin/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/square/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/triangle/train"
"71330","undefined","undefined","undefined","undefined","-3.063985252380371","-4.0526615858078","-2.9913569927215575","-3.3749638557434083"
"71340","undefined","undefined","undefined","undefined","-3.0248518228530883","-4.095365500450134","-2.951386332511902","-3.356211233139038"
"71350","undefined","undefined","undefined","undefined","-3.1545393466949463","-4.025983667373657","-2.9312225580215454","-3.4060338973999023"
"71360","undefined","undefined","undefined","undefined","-3.212582230567932","-4.046327900886536","-3.008218860626221","-3.3731988430023194"
"71370","undefined","undefined","undefined","undefined","-3.2778674125671388","-4.056049346923828","-3.0389689683914183","-3.374825143814087"
"71380","undefined","undefined","undefined","undefined","-3.323009657859802","-4.034797811508179","-3.021897530555725","-3.3786411762237547"
"71390","undefined","undefined","undefined","undefined","-3.3425452709198","-4.136928915977478","-3.010059881210327","-3.395787811279297"
"71400","undefined","undefined","undefined","undefined","-3.3739590883255004","-4.033466529846192","-3.0106167554855348","-3.4157442808151246"
"71410","undefined","undefined","undefined","undefined","-3.3700673580169678","-4.041081786155701","-2.9921771049499513","-3.3595566272735597"
"71420","undefined","undefined","undefined","undefined","-3.359647011756897","-4.017322421073914","-2.985014796257019","-3.3220249891281126"
"71430","undefined","undefined","undefined","undefined","-3.3773691177368166","-4.084109377861023","-2.936097240447998","-3.3179805755615233"
"71440","undefined","undefined","undefined","undefined","-3.315106463432312","-4.072377777099609","-3.0620511531829835","-3.332558584213257"
"71450","undefined","undefined","undefined","undefined","-3.371348261833191","-4.103611278533935","-3.06749804019928","-3.331023621559143"
"71460","undefined","undefined","undefined","undefined","-3.429023265838623","-4.03932638168335","-2.9799994945526125","-3.3018818378448485"
"71470","undefined","undefined","undefined","undefined","-3.4822236776351927","-4.0787283182144165","-3.0091667413711547","-3.375535988807678"
"71480","undefined","undefined","undefined","undefined","-3.488337016105652","-3.969673728942871","-3.0479488134384156","-3.4072139739990233"
"71490","undefined","undefined","undefined","undefined","-3.5191367626190186","-4.116671013832092","-2.868808364868164","-3.3729562282562258"
"71500","undefined","undefined","undefined","undefined","-3.522822546958923","-4.0595942735672","-3.0108108043670656","-3.2895275592803954"
"71510","undefined","undefined","undefined","undefined","-3.4864389181137083","-4.059064269065857","-3.1625303983688355","-3.359580087661743"
"71520","undefined","undefined","undefined","undefined","-3.5880844593048096","-4.136747407913208","-3.09380304813385","-3.347347950935364"
"71530","undefined","undefined","undefined","undefined","-3.569567584991455","-4.172803258895874","-3.0554203510284426","-3.411701226234436"
"71540","undefined","undefined","undefined","undefined","-3.4125896453857423","-4.0473058223724365","-2.9080533504486086","-3.4095372438430784"
"71550","undefined","undefined","undefined","undefined","-3.4072623252868652","-4.154407382011414","-2.966151237487793","-3.404156041145325"
"71560","undefined","undefined","undefined","undefined","-3.4334398746490478","-4.295043849945069","-3.0214802980422975","-3.4157976150512694"
"71570","undefined","undefined","undefined","undefined","-3.5586785316467284","-4.3334558486938475","-2.9876502752304077","-3.4249993324279786"
"71580","undefined","undefined","undefined","undefined","-3.571528744697571","-4.30399968624115","-3.0138405323028565","-3.438550877571106"
"71590","undefined","undefined","undefined","undefined","-3.4861963510513307","-3.8085396766662596","-3.0369280576705933","-3.3765505075454714"
"71600","undefined","undefined","undefined","undefined","-3.53710880279541","-4.037878966331482","-2.9861818075180055","-3.3071562528610228"
"71610","undefined","undefined","undefined","undefined","-3.1887567043304443","-4.05804672241211","-2.962767457962036","-3.222389316558838"
"71620","undefined","undefined","undefined","undefined","-3.198918032646179","-3.9913093566894533","-3.0271129608154297","-3.3068114519119263"
"71630","undefined","undefined","undefined","undefined","-3.3601526260375976","-4.073800754547119","-3.035445713996887","-3.398734474182129"
"71640","undefined","undefined","undefined","undefined","-3.4280548334121703","-4.169134950637817","-3.014839291572571","-3.4081006050109863"
"71650","undefined","undefined","undefined","undefined","-3.3753433227539062","-4.244298315048217","-3.0182151317596437","-3.4391611337661745"
"71660","undefined","undefined","undefined","undefined","-3.373141860961914","-4.310726690292358","-2.9556766510009767","-3.429313635826111"
"71670","undefined","undefined","undefined","undefined","-3.417791748046875","-4.308475351333618","-3.0099265575408936","-3.4257309198379517"
"71680","undefined","undefined","undefined","undefined","-3.522085452079773","-4.313936519622803","-2.9303672552108764","-3.424997019767761"
"71690","undefined","undefined","undefined","undefined","-3.5574300289154053","-4.267833805084228","-2.971710276603699","-3.3856443643569945"
"71700","undefined","undefined","undefined","undefined","-3.5907216548919676","-3.8876585483551027","-3.0429505825042726","-3.434563684463501"
"71710","undefined","undefined","undefined","undefined","-3.4971009254455567","-3.5424781322479246","-3.0602131366729735","-3.396899604797363"
"71720","undefined","undefined","undefined","undefined","-3.508095645904541","-3.8511759996414185","-3.0802200078964233","-3.4182334184646606"
"71730","undefined","undefined","undefined","undefined","-3.5566441297531126","-3.947305750846863","-2.9092214345932006","-3.4209357261657716"
"71740","undefined","undefined","undefined","undefined","-3.5635741472244264","-3.9767568349838256","-2.9453116178512575","-3.4120261907577514"
"71750","undefined","undefined","undefined","undefined","-3.57102518081665","-3.985049510002136","-2.9569954872131348","-3.3907520294189455"
"71760","undefined","undefined","undefined","undefined","-3.596292233467102","-4.004104542732239","-3.071032500267029","-3.354685378074646"
"71770","undefined","undefined","undefined","undefined","-3.5495224475860594","-4.007627058029175","-3.0049853324890137","-3.3475757598876954"
"71780","undefined","undefined","undefined","undefined","-3.5812406301498414","-4.025600481033325","-2.9714142084121704","-3.410410189628601"
"71790","undefined","undefined","undefined","undefined","-3.6095645427703857","-4.011152839660644","-2.990563893318176","-3.443382406234741"
"71800","undefined","undefined","undefined","undefined","-3.5815927028656005","-4.05160391330719","-3.029585027694702","-3.437260055541992"
"71810","undefined","undefined","undefined","undefined","-3.510493803024292","-4.026496529579163","-3.0424412727355956","-3.3859359502792357"
"71820","undefined","undefined","undefined","undefined","-3.5998965740203857","-4.01124267578125","-2.934684705734253","-3.383998703956604"
"71830","undefined","undefined","undefined","undefined","-3.6123918771743773","-4.036601114273071","-3.0321176052093506","-3.4048145532608034"
"71840","undefined","undefined","undefined","undefined","-3.6123831987380983","-4.0286938667297365","-3.072194290161133","-3.4007532596588135"
"71850","undefined","undefined","undefined","undefined","-3.5979310512542724","-4.00288712978363","-2.941639018058777","-3.4532549142837525"
"71860","undefined","undefined","undefined","undefined","-3.6203866004943848","-4.013418793678284","-3.0539791345596314","-3.4245858430862426"
"71870","undefined","undefined","undefined","undefined","-3.6086198806762697","-4.002831435203552","-2.9325422763824465","-3.4171611070632935"
"71880","undefined","undefined","undefined","undefined","-3.6294954299926756","-3.9948424816131594","-2.7839574813842773","-3.3999029636383056"
"71890","undefined","undefined","undefined","undefined","-3.612966799736023","-4.027556347846985","-2.971553587913513","-3.4037147998809814"
"71900","undefined","undefined","undefined","undefined","-3.598065137863159","-4.045378684997559","-2.7890164136886595","-3.4315603256225584"
"71910","undefined","undefined","undefined","undefined","-3.6270053386688232","-4.003035545349121","-2.8599853992462156","-3.3436751842498778"
"71920","undefined","undefined","undefined","undefined","-3.6337001085281373","-4.026091980934143","-2.9063369989395142","-3.365890121459961"
"71930","undefined","undefined","undefined","undefined","-3.627703881263733","-4.002226376533509","-2.941957974433899","-3.405871105194092"
"71940","undefined","undefined","undefined","undefined","-3.6151443243026735","-3.988765072822571","-2.9796508073806764","-3.250574469566345"
"71950","undefined","undefined","undefined","undefined","-3.606002593040466","-4.013584542274475","-2.9741769790649415","-3.085540294647217"
"71960","undefined","undefined","undefined","undefined","-3.6577778816223145","-4.032371926307678","-3.0738351583480834","-3.053211808204651"
"71970","undefined","undefined","undefined","undefined","-3.6572253465652467","-4.009931898117065","-3.0315073490142823","-3.162602090835571"
"71980","undefined","undefined","undefined","undefined","-3.658824253082275","-4.028318285942078","-3.0280402183532713","-3.282698082923889"
"71990","undefined","undefined","undefined","undefined","-3.662248682975769","-4.051516199111939","-3.0625076055526734","-3.3004520893096925"
"72000","undefined","undefined","undefined","undefined","-3.6581170558929443","-4.032717704772949","-3.0901907444000245","-3.327499771118164"
"72010","undefined","undefined","undefined","undefined","-3.6352652311325073","-4.096099400520325","-3.091121053695679","-3.347976899147034"
"72020","undefined","undefined","undefined","undefined","-3.6382813692092895","-4.117041230201721","-3.0717434883117676","-3.385836863517761"
"72030","undefined","undefined","undefined","undefined","-2.985999512672424","-4.161275839805603","-3.0299715042114257","-3.3239672422409057"
"72040","undefined","undefined","undefined","undefined","-3.1045011043548585","-4.141405200958252","-3.0710267066955566","-3.3622541427612305"
"72050","undefined","undefined","undefined","undefined","-3.3357898950576783","-4.125831604003906","-3.0805859565734863","-3.3487507581710814"
"72060","undefined","undefined","undefined","undefined","-3.464141368865967","-4.09961576461792","-3.0200817584991455","-3.370129418373108"
"72070","undefined","undefined","undefined","undefined","-3.5426172733306887","-4.079912781715393","-3.0772783041000364","-3.3819973707199096"
"72080","undefined","undefined","undefined","undefined","-3.5797526597976685","-4.081971311569214","-3.105552244186401","-3.363103985786438"
"72090","undefined","undefined","undefined","undefined","-3.515938901901245","-4.120356583595276","-3.0331999540328978","-3.33891875743866"
"72100","undefined","undefined","undefined","undefined","-3.6092124223709106","-4.191893243789673","-2.905308556556702","-3.3758902549743652"
"72110","undefined","undefined","undefined","undefined","-3.6438865423202516","-4.1952972412109375","-3.094628858566284","-3.367665696144104"
"72120","undefined","undefined","undefined","undefined","-3.6595805883407593","-4.204727983474731","-3.073334288597107","-3.3576404333114622"
"72130","undefined","undefined","undefined","undefined","-3.6738994121551514","-4.207015514373779","-3.0266250371932983","-3.370103597640991"
"72140","undefined","undefined","undefined","undefined","-3.7001543998718263","-4.200461483001709","-3.06017906665802","-3.325699257850647"
"72150","undefined","undefined","undefined","undefined","-3.719249725341797","-4.193944573402405","-3.0416718125343323","-3.356574535369873"
"72160","undefined","undefined","undefined","undefined","-3.6915209531784057","-4.227883243560791","-3.1109764337539674","-3.3972532749176025"
"72170","undefined","undefined","undefined","undefined","-3.7281460762023926","-4.215801000595093","-2.9312875509262084","-3.385690426826477"
"72180","undefined","undefined","undefined","undefined","-3.714561939239502","-4.206943321228027","-2.947532081604004","-3.186961793899536"
